,q_bid,start_time,qmtp,is_bid,p_bid,meter_id,e,end_time,rate_id,mode_dispatch,mode_market,meter_interval_id
217,0.984428,2021-07-22T09:36:00,0.984428,True,0.0,2,0.0164071,2021-07-22T09:37:00,1,0.0,0.0,218
218,0.960835,2021-07-22T09:36:00,0.960835,True,0.0,3,0.0160139,2021-07-22T09:37:00,1,0.0,0.0,219
219,0.902168,2021-07-22T09:36:00,0.902168,True,0.0,4,0.0150361,2021-07-22T09:37:00,1,0.0,0.0,220
220,1.07712,2021-07-22T09:36:00,1.07712,True,0.0,5,0.017952,2021-07-22T09:37:00,1,0.0,0.0,221
221,1.00921,2021-07-22T09:36:00,1.00921,True,0.0,6,0.0168202,2021-07-22T09:37:00,1,0.0,0.0,222
222,0.771884,2021-07-22T09:37:00,0.771884,True,0.0,1,0.0128647,2021-07-22T09:38:00,1,0.0,0.0,223
223,0.988759,2021-07-22T09:37:00,0.988759,True,0.0,2,0.0164793,2021-07-22T09:38:00,1,0.0,0.0,224
224,0.965062,2021-07-22T09:37:00,0.965062,True,0.0,3,0.0160844,2021-07-22T09:38:00,1,0.0,0.0,225
225,0.906137,2021-07-22T09:37:00,0.906137,True,0.0,4,0.0151023,2021-07-22T09:38:00,1,0.0,0.0,226
226,1.08186,2021-07-22T09:37:00,1.08186,True,0.0,5,0.018031,2021-07-22T09:38:00,1,0.0,0.0,227
227,1.01365,2021-07-22T09:37:00,1.01365,True,0.0,6,0.0168942,2021-07-22T09:38:00,1,0.0,0.0,228
228,0.77532,2021-07-22T09:38:00,0.77532,True,0.0,1,0.012922,2021-07-22T09:39:00,1,0.0,0.0,229
229,0.993159,2021-07-22T09:38:00,0.993159,True,0.0,2,0.0165526,2021-07-22T09:39:00,1,0.0,0.0,230
230,0.969357,2021-07-22T09:38:00,0.969357,True,0.0,3,0.016156,2021-07-22T09:39:00,1,0.0,0.0,231
231,0.91017,2021-07-22T09:38:00,0.91017,True,0.0,4,0.0151695,2021-07-22T09:39:00,1,0.0,0.0,232
232,1.08667,2021-07-22T09:38:00,1.08667,True,0.0,5,0.0181112,2021-07-22T09:39:00,1,0.0,0.0,233
233,1.01816,2021-07-22T09:38:00,1.01816,True,0.0,6,0.0169693,2021-07-22T09:39:00,1,0.0,0.0,234
234,0.778699,2021-07-22T09:39:00,0.778699,True,0.0,1,0.0129783,2021-07-22T09:40:00,1,0.0,0.0,235
235,0.997488,2021-07-22T09:39:00,0.997488,True,0.0,2,0.0166248,2021-07-22T09:40:00,1,0.0,0.0,236
236,0.973582,2021-07-22T09:39:00,0.973582,True,0.0,3,0.0162264,2021-07-22T09:40:00,1,0.0,0.0,237
237,0.914136,2021-07-22T09:39:00,0.914136,True,0.0,4,0.0152356,2021-07-22T09:40:00,1,0.0,0.0,238
238,1.09141,2021-07-22T09:39:00,1.09141,True,0.0,5,0.0181902,2021-07-22T09:40:00,1,0.0,0.0,239
239,1.0226,2021-07-22T09:39:00,1.0226,True,0.0,6,0.0170433,2021-07-22T09:40:00,1,0.0,0.0,240
240,0.782018,2021-07-22T09:40:00,0.782018,True,0.0,1,0.0130336,2021-07-22T09:41:00,1,0.0,0.0,241
241,1.00174,2021-07-22T09:40:00,1.00174,True,0.0,2,0.0166957,2021-07-22T09:41:00,1,0.0,0.0,242
242,0.977731,2021-07-22T09:40:00,0.977731,True,0.0,3,0.0162955,2021-07-22T09:41:00,1,0.0,0.0,243
243,0.918033,2021-07-22T09:40:00,0.918033,True,0.0,4,0.0153005,2021-07-22T09:41:00,1,0.0,0.0,244
244,1.09606,2021-07-22T09:40:00,1.09606,True,0.0,5,0.0182677,2021-07-22T09:41:00,1,0.0,0.0,245
245,1.02695,2021-07-22T09:40:00,1.02695,True,0.0,6,0.0171158,2021-07-22T09:41:00,1,0.0,0.0,246
246,0.78532,2021-07-22T09:41:00,0.78532,True,0.0,1,0.0130887,2021-07-22T09:42:00,1,0.0,0.0,247
247,1.00597,2021-07-22T09:41:00,1.00597,True,0.0,2,0.0167662,2021-07-22T09:42:00,1,0.0,0.0,248
248,0.98186,2021-07-22T09:41:00,0.98186,True,0.0,3,0.0163643,2021-07-22T09:42:00,1,0.0,0.0,249
249,0.921909,2021-07-22T09:41:00,0.921909,True,0.0,4,0.0153651,2021-07-22T09:42:00,1,0.0,0.0,250
250,1.10069,2021-07-22T09:41:00,1.10069,True,0.0,5,0.0183448,2021-07-22T09:42:00,1,0.0,0.0,251
251,1.03129,2021-07-22T09:41:00,1.03129,True,0.0,6,0.0171882,2021-07-22T09:42:00,1,0.0,0.0,252
252,0.788533,2021-07-22T09:42:00,0.788533,True,0.0,1,0.0131422,2021-07-22T09:43:00,1,0.0,0.0,253
253,1.01009,2021-07-22T09:42:00,1.01009,True,0.0,2,0.0168348,2021-07-22T09:43:00,1,0.0,0.0,254
254,0.985877,2021-07-22T09:42:00,0.985877,True,0.0,3,0.0164313,2021-07-22T09:43:00,1,0.0,0.0,255
255,0.925681,2021-07-22T09:42:00,0.925681,True,0.0,4,0.015428,2021-07-22T09:43:00,1,0.0,0.0,256
256,1.10519,2021-07-22T09:42:00,1.10519,True,0.0,5,0.0184198,2021-07-22T09:43:00,1,0.0,0.0,257
257,1.03551,2021-07-22T09:42:00,1.03551,True,0.0,6,0.0172585,2021-07-22T09:43:00,1,0.0,0.0,258
258,0.791747,2021-07-22T09:43:00,0.791747,True,0.0,1,0.0131958,2021-07-22T09:44:00,1,0.0,0.0,259
259,1.0142,2021-07-22T09:43:00,1.0142,True,0.0,2,0.0169033,2021-07-22T09:44:00,1,0.0,0.0,260
260,0.989896,2021-07-22T09:43:00,0.989896,True,0.0,3,0.0164983,2021-07-22T09:44:00,1,0.0,0.0,261
261,0.929455,2021-07-22T09:43:00,0.929455,True,0.0,4,0.0154909,2021-07-22T09:44:00,1,0.0,0.0,262
262,1.1097,2021-07-22T09:43:00,1.1097,True,0.0,5,0.018495,2021-07-22T09:44:00,1,0.0,0.0,263
263,1.03973,2021-07-22T09:43:00,1.03973,True,0.0,6,0.0173288,2021-07-22T09:44:00,1,0.0,0.0,264
264,0.794924,2021-07-22T09:44:00,0.794924,True,0.0,1,0.0132487,2021-07-22T09:45:00,1,0.0,0.0,265
265,1.01827,2021-07-22T09:44:00,1.01827,True,0.0,2,0.0169712,2021-07-22T09:45:00,1,0.0,0.0,266
266,0.993867,2021-07-22T09:44:00,0.993867,True,0.0,3,0.0165644,2021-07-22T09:45:00,1,0.0,0.0,267
267,0.933183,2021-07-22T09:44:00,0.933183,True,0.0,4,0.015553,2021-07-22T09:45:00,1,0.0,0.0,268
268,1.11415,2021-07-22T09:44:00,1.11415,True,0.0,5,0.0185692,2021-07-22T09:45:00,1,0.0,0.0,269
269,1.0439,2021-07-22T09:44:00,1.0439,True,0.0,6,0.0173983,2021-07-22T09:45:00,1,0.0,0.0,270
270,0.798124,2021-07-22T09:45:00,0.798124,True,0.0,1,0.0133021,2021-07-22T09:46:00,1,0.0,0.0,271
271,1.02237,2021-07-22T09:45:00,1.02237,True,0.0,2,0.0170395,2021-07-22T09:46:00,1,0.0,0.0,272
272,0.997868,2021-07-22T09:45:00,0.997868,True,0.0,3,0.0166311,2021-07-22T09:46:00,1,0.0,0.0,273
273,0.93694,2021-07-22T09:45:00,0.93694,True,0.0,4,0.0156157,2021-07-22T09:46:00,1,0.0,0.0,274
274,1.11863,2021-07-22T09:45:00,1.11863,True,0.0,5,0.0186438,2021-07-22T09:46:00,1,0.0,0.0,275
275,1.0481,2021-07-22T09:45:00,1.0481,True,0.0,6,0.0174683,2021-07-22T09:46:00,1,0.0,0.0,276
276,0.801555,2021-07-22T09:46:00,0.801555,True,0.0,1,0.0133592,2021-07-22T09:47:00,1,0.0,0.0,277
277,1.02677,2021-07-22T09:46:00,1.02677,True,0.0,2,0.0171128,2021-07-22T09:47:00,1,0.0,0.0,278
278,1.00216,2021-07-22T09:46:00,1.00216,True,0.0,3,0.0167027,2021-07-22T09:47:00,1,0.0,0.0,279
279,0.940969,2021-07-22T09:46:00,0.940969,True,0.0,4,0.0156828,2021-07-22T09:47:00,1,0.0,0.0,280
280,1.12344,2021-07-22T09:46:00,1.12344,True,0.0,5,0.018724,2021-07-22T09:47:00,1,0.0,0.0,281
281,1.05261,2021-07-22T09:46:00,1.05261,True,0.0,6,0.0175435,2021-07-22T09:47:00,1,0.0,0.0,282
282,0.804511,2021-07-22T09:47:00,0.804511,True,0.0,1,0.0134085,2021-07-22T09:48:00,1,0.0,0.0,283
283,1.03055,2021-07-22T09:47:00,1.03055,True,0.0,2,0.0171758,2021-07-22T09:48:00,1,0.0,0.0,284
284,1.00585,2021-07-22T09:47:00,1.00585,True,0.0,3,0.0167642,2021-07-22T09:48:00,1,0.0,0.0,285
285,0.944438,2021-07-22T09:47:00,0.944438,True,0.0,4,0.0157406,2021-07-22T09:48:00,1,0.0,0.0,286
286,1.12758,2021-07-22T09:47:00,1.12758,True,0.0,5,0.018793,2021-07-22T09:48:00,1,0.0,0.0,287
287,1.05649,2021-07-22T09:47:00,1.05649,True,0.0,6,0.0176082,2021-07-22T09:48:00,1,0.0,0.0,288
288,0.807429,2021-07-22T09:48:00,0.807429,True,0.0,1,0.0134572,2021-07-22T09:49:00,1,0.0,0.0,289
289,1.03429,2021-07-22T09:48:00,1.03429,True,0.0,2,0.0172382,2021-07-22T09:49:00,1,0.0,0.0,290
290,1.0095,2021-07-22T09:48:00,1.0095,True,0.0,3,0.016825,2021-07-22T09:49:00,1,0.0,0.0,291
291,0.947864,2021-07-22T09:48:00,0.947864,True,0.0,4,0.0157977,2021-07-22T09:49:00,1,0.0,0.0,292
292,1.13168,2021-07-22T09:48:00,1.13168,True,0.0,5,0.0188613,2021-07-22T09:49:00,1,0.0,0.0,293
293,1.06033,2021-07-22T09:48:00,1.06033,True,0.0,6,0.0176722,2021-07-22T09:49:00,1,0.0,0.0,294
294,0.810441,2021-07-22T09:49:00,0.810441,True,0.0,1,0.0135074,2021-07-22T09:50:00,1,0.0,0.0,295
295,1.03815,2021-07-22T09:49:00,1.03815,True,0.0,2,0.0173025,2021-07-22T09:50:00,1,0.0,0.0,296
296,1.01327,2021-07-22T09:49:00,1.01327,True,0.0,3,0.0168878,2021-07-22T09:50:00,1,0.0,0.0,297
297,0.951399,2021-07-22T09:49:00,0.951399,True,0.0,4,0.0158566,2021-07-22T09:50:00,1,0.0,0.0,298
298,1.1359,2021-07-22T09:49:00,1.1359,True,0.0,5,0.0189317,2021-07-22T09:50:00,1,0.0,0.0,299
299,1.06428,2021-07-22T09:49:00,1.06428,True,0.0,6,0.017738,2021-07-22T09:50:00,1,0.0,0.0,300
300,0.813244,2021-07-22T09:50:00,0.813244,True,0.0,1,0.0135541,2021-07-22T09:51:00,1,0.0,0.0,301
301,1.04174,2021-07-22T09:50:00,1.04174,True,0.0,2,0.0173623,2021-07-22T09:51:00,1,0.0,0.0,302
302,1.01677,2021-07-22T09:50:00,1.01677,True,0.0,3,0.0169462,2021-07-22T09:51:00,1,0.0,0.0,303
303,0.95469,2021-07-22T09:50:00,0.95469,True,0.0,4,0.0159115,2021-07-22T09:51:00,1,0.0,0.0,304
304,1.13982,2021-07-22T09:50:00,1.13982,True,0.0,5,0.018997,2021-07-22T09:51:00,1,0.0,0.0,305
305,1.06796,2021-07-22T09:50:00,1.06796,True,0.0,6,0.0177993,2021-07-22T09:51:00,1,0.0,0.0,306
306,0.816096,2021-07-22T09:51:00,0.816096,True,0.0,1,0.0136016,2021-07-22T09:52:00,1,0.0,0.0,307
307,1.04539,2021-07-22T09:51:00,1.04539,True,0.0,2,0.0174232,2021-07-22T09:52:00,1,0.0,0.0,308
308,1.02034,2021-07-22T09:51:00,1.02034,True,0.0,3,0.0170057,2021-07-22T09:52:00,1,0.0,0.0,309
309,0.958038,2021-07-22T09:51:00,0.958038,True,0.0,4,0.0159673,2021-07-22T09:52:00,1,0.0,0.0,310
310,1.14382,2021-07-22T09:51:00,1.14382,True,0.0,5,0.0190637,2021-07-22T09:52:00,1,0.0,0.0,311
311,1.07171,2021-07-22T09:51:00,1.07171,True,0.0,6,0.0178618,2021-07-22T09:52:00,1,0.0,0.0,312
312,0.818911,2021-07-22T09:52:00,0.818911,True,0.0,1,0.0136485,2021-07-22T09:53:00,1,0.0,0.0,313
313,1.049,2021-07-22T09:52:00,1.049,True,0.0,2,0.0174833,2021-07-22T09:53:00,1,0.0,0.0,314
314,1.02386,2021-07-22T09:52:00,1.02386,True,0.0,3,0.0170643,2021-07-22T09:53:00,1,0.0,0.0,315
315,0.961343,2021-07-22T09:52:00,0.961343,True,0.0,4,0.0160224,2021-07-22T09:53:00,1,0.0,0.0,316
316,1.14777,2021-07-22T09:52:00,1.14777,True,0.0,5,0.0191295,2021-07-22T09:53:00,1,0.0,0.0,317
317,1.0754,2021-07-22T09:52:00,1.0754,True,0.0,6,0.0179233,2021-07-22T09:53:00,1,0.0,0.0,318
318,0.82169,2021-07-22T09:53:00,0.82169,True,0.0,1,0.0136948,2021-07-22T09:54:00,1,0.0,0.0,319
319,1.05256,2021-07-22T09:53:00,1.05256,True,0.0,2,0.0175427,2021-07-22T09:54:00,1,0.0,0.0,320
320,1.02733,2021-07-22T09:53:00,1.02733,True,0.0,3,0.0171222,2021-07-22T09:54:00,1,0.0,0.0,321
321,0.964605,2021-07-22T09:53:00,0.964605,True,0.0,4,0.0160767,2021-07-22T09:54:00,1,0.0,0.0,322
322,1.15166,2021-07-22T09:53:00,1.15166,True,0.0,5,0.0191943,2021-07-22T09:54:00,1,0.0,0.0,323
323,1.07905,2021-07-22T09:53:00,1.07905,True,0.0,6,0.0179842,2021-07-22T09:54:00,1,0.0,0.0,324
324,0.824433,2021-07-22T09:54:00,0.824433,True,0.0,1,0.0137405,2021-07-22T09:55:00,1,0.0,0.0,325
325,1.05607,2021-07-22T09:54:00,1.05607,True,0.0,2,0.0176012,2021-07-22T09:55:00,1,0.0,0.0,326
326,1.03076,2021-07-22T09:54:00,1.03076,True,0.0,3,0.0171793,2021-07-22T09:55:00,1,0.0,0.0,327
327,0.967825,2021-07-22T09:54:00,0.967825,True,0.0,4,0.0161304,2021-07-22T09:55:00,1,0.0,0.0,328
328,1.15551,2021-07-22T09:54:00,1.15551,True,0.0,5,0.0192585,2021-07-22T09:55:00,1,0.0,0.0,329
329,1.08265,2021-07-22T09:54:00,1.08265,True,0.0,6,0.0180442,2021-07-22T09:55:00,1,0.0,0.0,330
330,0.827139,2021-07-22T09:55:00,0.827139,True,0.0,1,0.0137857,2021-07-22T09:56:00,1,0.0,0.0,331
331,1.05954,2021-07-22T09:55:00,1.05954,True,0.0,2,0.017659,2021-07-22T09:56:00,1,0.0,0.0,332
332,1.03415,2021-07-22T09:55:00,1.03415,True,0.0,3,0.0172358,2021-07-22T09:56:00,1,0.0,0.0,333
333,0.971002,2021-07-22T09:55:00,0.971002,True,0.0,4,0.0161834,2021-07-22T09:56:00,1,0.0,0.0,334
334,1.1593,2021-07-22T09:55:00,1.1593,True,0.0,5,0.0193217,2021-07-22T09:56:00,1,0.0,0.0,335
335,1.08621,2021-07-22T09:55:00,1.08621,True,0.0,6,0.0181035,2021-07-22T09:56:00,1,0.0,0.0,336
336,0.829852,2021-07-22T09:56:00,0.829852,True,0.0,1,0.0138309,2021-07-22T09:57:00,1,0.0,0.0,337
337,1.06301,2021-07-22T09:56:00,1.06301,True,0.0,2,0.0177168,2021-07-22T09:57:00,1,0.0,0.0,338
338,1.03754,2021-07-22T09:56:00,1.03754,True,0.0,3,0.0172923,2021-07-22T09:57:00,1,0.0,0.0,339
339,0.974186,2021-07-22T09:56:00,0.974186,True,0.0,4,0.0162364,2021-07-22T09:57:00,1,0.0,0.0,340
340,1.1631,2021-07-22T09:56:00,1.1631,True,0.0,5,0.019385,2021-07-22T09:57:00,1,0.0,0.0,341
341,1.08977,2021-07-22T09:56:00,1.08977,True,0.0,6,0.0181628,2021-07-22T09:57:00,1,0.0,0.0,342
342,0.832445,2021-07-22T09:57:00,0.832445,True,0.0,1,0.0138741,2021-07-22T09:58:00,1,0.0,0.0,343
343,1.06634,2021-07-22T09:57:00,1.06634,True,0.0,2,0.0177723,2021-07-22T09:58:00,1,0.0,0.0,344
344,1.04078,2021-07-22T09:57:00,1.04078,True,0.0,3,0.0173463,2021-07-22T09:58:00,1,0.0,0.0,345
345,0.977231,2021-07-22T09:57:00,0.977231,True,0.0,4,0.0162872,2021-07-22T09:58:00,1,0.0,0.0,346
346,1.16674,2021-07-22T09:57:00,1.16674,True,0.0,5,0.0194457,2021-07-22T09:58:00,1,0.0,0.0,347
347,1.09318,2021-07-22T09:57:00,1.09318,True,0.0,6,0.0182197,2021-07-22T09:58:00,1,0.0,0.0,348
348,0.835086,2021-07-22T09:58:00,0.835086,True,0.0,1,0.0139181,2021-07-22T09:59:00,1,0.0,0.0,349
349,1.06972,2021-07-22T09:58:00,1.06972,True,0.0,2,0.0178287,2021-07-22T09:59:00,1,0.0,0.0,350
350,1.04408,2021-07-22T09:58:00,1.04408,True,0.0,3,0.0174013,2021-07-22T09:59:00,1,0.0,0.0,351
351,0.980331,2021-07-22T09:58:00,0.980331,True,0.0,4,0.0163388,2021-07-22T09:59:00,1,0.0,0.0,352
352,1.17044,2021-07-22T09:58:00,1.17044,True,0.0,5,0.0195073,2021-07-22T09:59:00,1,0.0,0.0,353
353,1.09664,2021-07-22T09:58:00,1.09664,True,0.0,6,0.0182773,2021-07-22T09:59:00,1,0.0,0.0,354
354,0.837608,2021-07-22T09:59:00,0.837608,True,0.0,1,0.0139601,2021-07-22T10:00:00,1,0.0,0.0,355
355,1.07295,2021-07-22T09:59:00,1.07295,True,0.0,2,0.0178825,2021-07-22T10:00:00,1,0.0,0.0,356
356,1.04723,2021-07-22T09:59:00,1.04723,True,0.0,3,0.0174538,2021-07-22T10:00:00,1,0.0,0.0,357
357,0.983292,2021-07-22T09:59:00,0.983292,True,0.0,4,0.0163882,2021-07-22T10:00:00,1,0.0,0.0,358
358,1.17397,2021-07-22T09:59:00,1.17397,True,0.0,5,0.0195662,2021-07-22T10:00:00,1,0.0,0.0,359
359,1.09996,2021-07-22T09:59:00,1.09996,True,0.0,6,0.0183327,2021-07-22T10:00:00,1,0.0,0.0,360
360,0.840167,2021-07-22T10:00:00,0.840167,True,0.0,1,0.0140028,2021-07-22T10:01:00,1,0.0,0.0,361
361,1.07623,2021-07-22T10:00:00,1.07623,True,0.0,2,0.0179372,2021-07-22T10:01:00,1,0.0,0.0,362
362,1.05043,2021-07-22T10:00:00,1.05043,True,0.0,3,0.0175072,2021-07-22T10:01:00,1,0.0,0.0,363
363,0.986296,2021-07-22T10:00:00,0.986296,True,0.0,4,0.0164383,2021-07-22T10:01:00,1,0.0,0.0,364
364,1.17756,2021-07-22T10:00:00,1.17756,True,0.0,5,0.019626,2021-07-22T10:01:00,1,0.0,0.0,365
365,1.10332,2021-07-22T10:00:00,1.10332,True,0.0,6,0.0183887,2021-07-22T10:01:00,1,0.0,0.0,366
366,0.8427,2021-07-22T10:01:00,0.8427,True,0.0,1,0.014045,2021-07-22T10:02:00,1,0.0,0.0,367
367,1.07947,2021-07-22T10:01:00,1.07947,True,0.0,2,0.0179912,2021-07-22T10:02:00,1,0.0,0.0,368
368,1.0536,2021-07-22T10:01:00,1.0536,True,0.0,3,0.01756,2021-07-22T10:02:00,1,0.0,0.0,369
369,0.98927,2021-07-22T10:01:00,0.98927,True,0.0,4,0.0164878,2021-07-22T10:02:00,1,0.0,0.0,370
370,1.18111,2021-07-22T10:01:00,1.18111,True,0.0,5,0.0196852,2021-07-22T10:02:00,1,0.0,0.0,371
371,1.10664,2021-07-22T10:01:00,1.10664,True,0.0,6,0.018444,2021-07-22T10:02:00,1,0.0,0.0,372
372,0.844564,2021-07-22T10:02:00,0.844564,True,0.0,1,0.0140761,2021-07-22T10:03:00,1,0.0,0.0,373
373,1.08186,2021-07-22T10:02:00,1.08186,True,0.0,2,0.018031,2021-07-22T10:03:00,1,0.0,0.0,374
374,1.05593,2021-07-22T10:02:00,1.05593,True,0.0,3,0.0175988,2021-07-22T10:03:00,1,0.0,0.0,375
375,0.991458,2021-07-22T10:02:00,0.991458,True,0.0,4,0.0165243,2021-07-22T10:03:00,1,0.0,0.0,376
376,1.18372,2021-07-22T10:02:00,1.18372,True,0.0,5,0.0197287,2021-07-22T10:03:00,1,0.0,0.0,377
377,1.10909,2021-07-22T10:02:00,1.10909,True,0.0,6,0.0184848,2021-07-22T10:03:00,1,0.0,0.0,378
378,0.846424,2021-07-22T10:03:00,0.846424,True,0.0,1,0.0141071,2021-07-22T10:04:00,1,0.0,0.0,379
379,1.08424,2021-07-22T10:03:00,1.08424,True,0.0,2,0.0180707,2021-07-22T10:04:00,1,0.0,0.0,380
380,1.05826,2021-07-22T10:03:00,1.05826,True,0.0,3,0.0176377,2021-07-22T10:04:00,1,0.0,0.0,381
381,0.993641,2021-07-22T10:03:00,0.993641,True,0.0,4,0.0165607,2021-07-22T10:04:00,1,0.0,0.0,382
382,1.18633,2021-07-22T10:03:00,1.18633,True,0.0,5,0.0197722,2021-07-22T10:04:00,1,0.0,0.0,383
383,1.11153,2021-07-22T10:03:00,1.11153,True,0.0,6,0.0185255,2021-07-22T10:04:00,1,0.0,0.0,384
384,0.84832,2021-07-22T10:04:00,0.84832,True,0.0,1,0.0141387,2021-07-22T10:05:00,1,0.0,0.0,385
385,1.08667,2021-07-22T10:04:00,1.08667,True,0.0,2,0.0181112,2021-07-22T10:05:00,1,0.0,0.0,386
386,1.06063,2021-07-22T10:04:00,1.06063,True,0.0,3,0.0176772,2021-07-22T10:05:00,1,0.0,0.0,387
387,0.995867,2021-07-22T10:04:00,0.995867,True,0.0,4,0.0165978,2021-07-22T10:05:00,1,0.0,0.0,388
388,1.18899,2021-07-22T10:04:00,1.18899,True,0.0,5,0.0198165,2021-07-22T10:05:00,1,0.0,0.0,389
389,1.11402,2021-07-22T10:04:00,1.11402,True,0.0,6,0.018567,2021-07-22T10:05:00,1,0.0,0.0,390
390,0.850168,2021-07-22T10:05:00,0.850168,True,0.0,1,0.0141695,2021-07-22T10:06:00,1,0.0,0.0,391
391,1.08904,2021-07-22T10:05:00,1.08904,True,0.0,2,0.0181507,2021-07-22T10:06:00,1,0.0,0.0,392
392,1.06294,2021-07-22T10:05:00,1.06294,True,0.0,3,0.0177157,2021-07-22T10:06:00,1,0.0,0.0,393
393,0.998037,2021-07-22T10:05:00,0.998037,True,0.0,4,0.016634,2021-07-22T10:06:00,1,0.0,0.0,394
394,1.19158,2021-07-22T10:05:00,1.19158,True,0.0,5,0.0198597,2021-07-22T10:06:00,1,0.0,0.0,395
395,1.11645,2021-07-22T10:05:00,1.11645,True,0.0,6,0.0186075,2021-07-22T10:06:00,1,0.0,0.0,396
396,0.852034,2021-07-22T10:06:00,0.852034,True,0.0,1,0.0142006,2021-07-22T10:07:00,1,0.0,0.0,397
397,1.09143,2021-07-22T10:06:00,1.09143,True,0.0,2,0.0181905,2021-07-22T10:07:00,1,0.0,0.0,398
398,1.06527,2021-07-22T10:06:00,1.06527,True,0.0,3,0.0177545,2021-07-22T10:07:00,1,0.0,0.0,399
399,1.00023,2021-07-22T10:06:00,1.00023,True,0.0,4,0.0166705,2021-07-22T10:07:00,1,0.0,0.0,400
400,1.19419,2021-07-22T10:06:00,1.19419,True,0.0,5,0.0199032,2021-07-22T10:07:00,1,0.0,0.0,401
401,1.1189,2021-07-22T10:06:00,1.1189,True,0.0,6,0.0186483,2021-07-22T10:07:00,1,0.0,0.0,402
402,0.853926,2021-07-22T10:07:00,0.853926,True,0.0,1,0.0142321,2021-07-22T10:08:00,1,0.0,0.0,403
403,1.09385,2021-07-22T10:07:00,1.09385,True,0.0,2,0.0182308,2021-07-22T10:08:00,1,0.0,0.0,404
404,1.06764,2021-07-22T10:07:00,1.06764,True,0.0,3,0.017794,2021-07-22T10:08:00,1,0.0,0.0,405
405,1.00245,2021-07-22T10:07:00,1.00245,True,0.0,4,0.0167075,2021-07-22T10:08:00,1,0.0,0.0,406
406,1.19684,2021-07-22T10:07:00,1.19684,True,0.0,5,0.0199473,2021-07-22T10:08:00,1,0.0,0.0,407
407,1.12139,2021-07-22T10:07:00,1.12139,True,0.0,6,0.0186898,2021-07-22T10:08:00,1,0.0,0.0,408
408,0.855726,2021-07-22T10:08:00,0.855726,True,0.0,1,0.0142621,2021-07-22T10:09:00,1,0.0,0.0,409
409,1.09616,2021-07-22T10:08:00,1.09616,True,0.0,2,0.0182693,2021-07-22T10:09:00,1,0.0,0.0,410
410,1.06989,2021-07-22T10:08:00,1.06989,True,0.0,3,0.0178315,2021-07-22T10:09:00,1,0.0,0.0,411
411,1.00456,2021-07-22T10:08:00,1.00456,True,0.0,4,0.0167427,2021-07-22T10:09:00,1,0.0,0.0,412
412,1.19937,2021-07-22T10:08:00,1.19937,True,0.0,5,0.0199895,2021-07-22T10:09:00,1,0.0,0.0,413
413,1.12375,2021-07-22T10:08:00,1.12375,True,0.0,6,0.0187292,2021-07-22T10:09:00,1,0.0,0.0,414
414,0.857566,2021-07-22T10:09:00,0.857566,True,0.0,1,0.0142928,2021-07-22T10:10:00,1,0.0,0.0,415
415,1.09852,2021-07-22T10:09:00,1.09852,True,0.0,2,0.0183087,2021-07-22T10:10:00,1,0.0,0.0,416
416,1.07219,2021-07-22T10:09:00,1.07219,True,0.0,3,0.0178698,2021-07-22T10:10:00,1,0.0,0.0,417
417,1.00672,2021-07-22T10:09:00,1.00672,True,0.0,4,0.0167787,2021-07-22T10:10:00,1,0.0,0.0,418
418,1.20195,2021-07-22T10:09:00,1.20195,True,0.0,5,0.0200325,2021-07-22T10:10:00,1,0.0,0.0,419
419,1.12617,2021-07-22T10:09:00,1.12617,True,0.0,6,0.0187695,2021-07-22T10:10:00,1,0.0,0.0,420
420,0.85934,2021-07-22T10:10:00,0.85934,True,0.0,1,0.0143223,2021-07-22T10:11:00,1,0.0,0.0,421
421,1.10079,2021-07-22T10:10:00,1.10079,True,0.0,2,0.0183465,2021-07-22T10:11:00,1,0.0,0.0,422
422,1.0744,2021-07-22T10:10:00,1.0744,True,0.0,3,0.0179067,2021-07-22T10:11:00,1,0.0,0.0,423
423,1.0088,2021-07-22T10:10:00,1.0088,True,0.0,4,0.0168133,2021-07-22T10:11:00,1,0.0,0.0,424
424,1.20443,2021-07-22T10:10:00,1.20443,True,0.0,5,0.0200738,2021-07-22T10:11:00,1,0.0,0.0,425
425,1.12849,2021-07-22T10:10:00,1.12849,True,0.0,6,0.0188082,2021-07-22T10:11:00,1,0.0,0.0,426
426,0.86109,2021-07-22T10:11:00,0.86109,True,0.0,1,0.0143515,2021-07-22T10:12:00,1,0.0,0.0,427
427,1.10303,2021-07-22T10:11:00,1.10303,True,0.0,2,0.0183838,2021-07-22T10:12:00,1,0.0,0.0,428
428,1.07659,2021-07-22T10:11:00,1.07659,True,0.0,3,0.0179432,2021-07-22T10:12:00,1,0.0,0.0,429
429,1.01086,2021-07-22T10:11:00,1.01086,True,0.0,4,0.0168477,2021-07-22T10:12:00,1,0.0,0.0,430
430,1.20689,2021-07-22T10:11:00,1.20689,True,0.0,5,0.0201148,2021-07-22T10:12:00,1,0.0,0.0,431
431,1.13079,2021-07-22T10:11:00,1.13079,True,0.0,6,0.0188465,2021-07-22T10:12:00,1,0.0,0.0,432
432,0.862865,2021-07-22T10:12:00,0.862865,True,0.0,1,0.0143811,2021-07-22T10:13:00,1,0.0,0.0,433
433,1.1053,2021-07-22T10:12:00,1.1053,True,0.0,2,0.0184217,2021-07-22T10:13:00,1,0.0,0.0,434
434,1.07881,2021-07-22T10:12:00,1.07881,True,0.0,3,0.0179802,2021-07-22T10:13:00,1,0.0,0.0,435
